,나이,성별,직장,수면어려움정도,워치유저,워치착용슬립,어플사용유무,어플명,어플사용이유,잠필요시기,해결법,잠필요시기1,해결법1,어플-슬립사이클,어플-필로우,어플-오토슬립,어플-슬립지,어플-슬립워치,어플-스노어랩,어플-슬립모니터,어플-SaA,어플-삼성,어플-워치,어플-애플,어플-샤오미,어플-calm,어플-Asmr,어플-유튜브,어플-기타,연령대,이유-알람,이유-수면 모니터링,이유-수면 분석 리포트,이유-수면 유도,"이유-코골이, 이갈이 등 녹음"
1100,20,여성,학생,8,0,0,0,NO,NO,,,"시험기간, 종요한 날 전날",다큐를 틀어놓거나 잠을 포기한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1101,21,여성,학생,3,0,0,0,NO,NO,,,시험기간,틈새 잠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1102,20,남성,학생,7,0,0,1,S헬스,"알람, 수면 모니터링, 수면 분석 리포트",잘 시간이 얼마 없을때 양질의 잠을 자고싶다,계속 뒤척인다.,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20대,1,1,1,0,0
1103,20,여성,학생,10,0,0,0,NO,NO,,,오랜만에 찾아온 휴일 전날 밤,폰하기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1104,22,남성,학생,8,1,1,0,NO,NO,,,"시험 기간, 약속있는날",지칠때까지 무언갈 하다 졸리면 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1105,21,여성,학생,10,0,0,1,오토슬립,"알람, 수면 유도","시험 기간, 중요한 약속 등등",잠을 자지 않는다. 그리고 다음 날 카페인 섭취..,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,0,0,1,0
1106,21,여성,학생,10,0,0,0,NO,NO,,,아침,휴대폰을 무의미하게 만지면서 눈을 피로하게 만든 다음 겨우겨우 잠에 든다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1107,24,여성,학생,4,0,0,0,NO,NO,,,시험 기간,핸드폰을 본다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1108,22,여성,학생,7,1,0,0,NO,NO,,,"-피곤한데 잠이 바로 들지 않을 때
-시험 기간 이후
-피로가 쌓였을 때","넷플릭스 및 유튜브를 시청하거나
잔잔한 ASMR을 듣습니다 ˙ᵕ˙ 
그러다보면 콘텐츠 시청하느라
잠을 깊게 못자는 단점이 있어요 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1109,24,남성,학생,7,1,1,1,슬립사이클,"알람, 수면 모니터링",주말,해결법 찾지 못함,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,0,0,0
1110,24,여성,학생,4,1,0,1,필로우,알람,적정한 낮잠,핸드폰한다,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,0,0,0,0
1111,26,여성,취준생,8,1,0,0,NO,NO,,,고민이나 생각이 너무 많아서 잠이 안 올 때,차분한 노래를 듣거나 책을 읽음. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1112,20,남성,학생,8,0,0,0,NO,NO,,,고강도의 운동을 수행한 날,잠이 올때까지 마냥 누워있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1113,24,여성,학생,3,0,0,0,NO,NO,,,시험전날,몸을 피곤하게 만든다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1114,23,남성,학생,8,0,0,0,NO,NO,,,"시험 기간 끝나고 쉴 때, 혹은 그 다음날 일찍 할 일이 있는데 잠이 안올때","정말 중요할 경우 맥주 1캔, 아닐 경우 책 읽기",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1115,24,여성,학생,7,0,0,0,NO,NO,,,시험기간,유튜브를 보며 잠들때까지 기다립니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1116,20,여성,학생,7,0,0,0,NO,NO,,,평상시 잠이 안와서 매일 3시 넘어서 잠들곤한다,Asmr을 보거나 우유를 데워먹는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1117,27,남성,학생,3,0,0,0,NO,NO,,,"시험 기간, 바쁠 때",아무 생각도 행동도 하지 않고 누운채로 유지한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1118,21,남성,학생,4,0,0,1,슬립사이클,"수면 모니터링, 수면 분석 리포트",시험 기간,일단 그냥 누움,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
1119,21,여성,학생,4,1,0,0,NO,NO,,,피로함을 낮에 느끼는 시기,일단 핸드폰을 끔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1120,22,남성,학생,10,0,0,1,기억이안남.,"알람, 수면 유도",일관된 패턴 유지시,해결을 못함..,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20대,1,0,0,1,0
1121,23,여성,학생,6,0,0,0,NO,NO,,,시험기간,"Asmr 듣기, 핸드폰 서핑",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1122,21,여성,학생,9,1,1,0,NO,NO,,,과제 마감 기한,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1123,20,여성,학생,6,0,0,1,스노어랩,"코골이, 이갈이 등 녹음",시험기간,몸을 따뜻하게 한다,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,1
1124,22,여성,학생,3,0,0,0,NO,NO,,,"시험기간, 실습기간",생각을 비우려고 노력한다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1125,22,여성,학생,6,1,0,0,NO,NO,,,실습 가기 전날,폰하기영상보기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1126,23,여성,학생,8,0,0,1,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트",아침에 일찍 일어나야할 때,유튜브 영상을 틀어놓는다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
1127,22,여성,학생,8,1,0,1,clam,수면 유도,매일...,asmr을 듣거나 생각을 떨쳐내고자 노력...,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20대,0,0,0,1,0
1128,20,여성,학생,7,1,1,0,NO,NO,,,시험기간,유튜브로 수면 asmr 듣기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1129,20,여성,학생,9,0,0,0,NO,NO,,,"시험기간, 평상시",낮잠을 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1130,25,여성,직장인,6,1,0,0,NO,NO,,,평일,수면asmr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1131,26,남성,학생,10,0,0,0,NO,NO,,,다음날 일찍 일정이 있을 때,잠깐 일어나서 서성이다가 눕는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1132,23,여성,학생,7,0,0,0,NO,NO,,,시험기간,막연히 눈을 감고 있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1133,21,여성,학생,6,0,0,0,NO,NO,,,시험 일주일 전,잠들 때까지 휴대폰하기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1134,20,여성,학생,3,0,0,0,NO,NO,,,시험기간,계속 눈을 감고 있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1135,22,여성,학생,9,1,1,1,애플에 기본 수면어플,"알람, 수면 모니터링",피곤할때,졸릴때까지 핸드폰한다,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20대,1,1,0,0,0
1136,20,여성,학생,7,0,0,0,NO,NO,,,항상,"asmr듣기, 눈감고 안정취하기 등등",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1137,23,남성,학생,10,0,0,0,NO,NO,,,시험기간,유튜브 영상 보기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1138,23,남성,학생,7,0,0,0,NO,NO,,,평소,맥주를 마시고 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1139,26,남성,학생,10,0,0,1,필로우,"수면 분석 리포트, 코골이, 이갈이 등 녹음",평소,밤새기,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,1
1140,24,여성,학생,6,0,0,1,슬립사이클,"수면 모니터링, 수면 유도",다음날 중요한 전일 일정,유튜브 수면 asmr,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,1,0
1141,21,여성,학생,6,1,1,0,NO,NO,,,알바 가기 전날,무작정 눈을 감는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1142,23,남성,학생,10,0,0,0,NO,NO,,,"시험기간, 중요한 계획 전날, 사실상 매일매일","수면제, 자리이동, 각성 후 재취침",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1143,21,여성,학생,2,1,0,1,슬립사이클,수면 분석 리포트,시험기간,잔잔한 노래 틀기,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,0
1144,22,여성,학생,10,0,0,0,NO,NO,,,알바 가기 직전 쉬는 타임,그냥 누워있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1145,21,여성,학생,10,1,0,0,NO,NO,,,스트레스 받을 때,수면제 복용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1146,22,여성,학생,6,0,0,0,NO,NO,,,매일 밤~아침 ,밤을 샌다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1147,23,여성,학생,5,1,1,0,NO,NO,,,시험기간,유튜브에서 수면 유도 소리(?)를 켜두고 자려 합니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1148,27,남성,직장인,3,0,0,0,NO,NO,,,점심시간,asmr을 듣는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1149,20,여성,학생,4,0,0,0,NO,NO,,,시험기간 전후,피곤할 때까지 안 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1150,22,여성,학생,6,0,0,1,필로우,"알람, 수면 유도",스트레스 받는 순간,몸을 피곤하게한다,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,0,0,1,0
1151,23,여성,시험 준비생,2,0,0,0,NO,NO,,,지금..,그냥 자요..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1152,23,여성,학생,7,1,0,0,NO,NO,,,피곤한데 잠이 안올때,안잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1153,23,여성,학생,6,0,0,0,NO,NO,,,스트레스 많이 받은 후,유튜브 수면영상 틀어놓음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1154,22,여성,학생,8,1,1,0,NO,NO,,,시험기간,asmr이나 노래를 들어요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1155,20,여성,학생,9,0,0,1,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트, 수면 유도, 코골이, 이갈이 등 녹음","스트레스 받은 날, 피곤한데 잠은 안 올 때",asmr 틀어놓기,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,1,1
1156,20,여성,학생,8,1,1,1,오토슬립,"알람, 수면 모니터링, 수면 분석 리포트",시험 기간 ,유튜브로 수면유도 동영상을 틀고 자려고 노력한다.,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
1157,21,남성,학생,8,0,0,0,NO,NO,,,시험 기간 / 다음 날 아침일찍 일이 있을 때,계속 뒤척이다가 지쳐서 잠이 듭니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1158,50,남성,사업가,4,0,0,0,NO,NO,,,중요한 발표를 앞 두고,따뜻한 차 한잔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50대,0,0,0,0,0
1159,20,여성,학생,4,0,0,1,슬립사이클,"수면 모니터링, 코골이, 이갈이 등 녹음",시험 기간,자양강장제나 커피를 먹는다.,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,1
1160,27,여성,직장인,7,0,0,0,NO,NO,,,12시반,누워서가만히있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1161,26,여성,취준생,8,0,0,0,NO,NO,,,매일이긴 한데 특히 다음날 아침 일찍부터 일정이 있는 경우 부담감이 듦,Asmr 틀어놓고 자거나 그냥 잠이 쏟아질 때까지 다른 일을 함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1162,20,여성,학생,8,0,0,0,NO,NO,,,시험기간,asmr듣기 or 잠 올 때까지 눈 감고 있기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1163,25,남성,학생,8,1,1,0,NO,NO,,,시험기간,누워있다가 못 자면 일어납니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1164,24,여성,학생,9,0,0,1,슬립사이클,"수면 모니터링, 수면 분석 리포트",평소요ㅠㅠ 시험처럼 특별한 일정이 없을 때 특히 잘 못자고 늦게 일어나고 피곤하고 반복됩니다,Asmr을 틀거나 포기하고 잠올 때 까지 드라마 틀어놀더나 합니다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,0,0
1165,21,남성,학생,7,0,0,0,NO,NO,,,시험기간,뒤척거림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1166,23,여성,학생,4,1,1,0,NO,NO,,,시험기간,커피/비타민,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1167,31,여성,직장인,6,1,1,1,오토슬립,"수면 모니터링, 수면 분석 리포트",스트레스 받았을 때,수면 유도하는 영상을 틀고 잡니다.(유튜브 브레이너제이 채널 애용 중),,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30대,0,1,1,0,0
1168,22,여성,학생,4,0,0,1,수면트래커,"수면 모니터링, 코골이, 이갈이 등 녹음",다음날 일정 있을 때,"해결 못 함, 잠들 때까지 누워있기",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20대,0,1,0,0,1
1169,25,여성,직장인,9,1,0,0,NO,NO,,,항상,술마신다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1170,56,남성,직장인,9,1,0,0,NO,NO,,,세벽출장,없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50대,0,0,0,0,0
1171,24,여성,학생,8,0,0,1,기억이 안나요,수면 분석 리포트,시험기간,누워있기,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20대,0,0,1,0,0
1172,22,여성,학생,10,0,0,1,필로우,"수면 모니터링, 수면 분석 리포트, 수면 유도, 코골이, 이갈이 등 녹음","시험기간, ","커피를 먹거나, 아니면 잠이 깨도록 산책을 합니다! ",,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,1,1,1
1173,24,여성,시험 준비생,7,1,1,1,필로우,수면 분석 리포트,매일매일,"일단 계속 누워 있어요. 스스로 피곤하게 만들기도 하고! 예를 들면 펑펑 울거나, 간단한 운동 등!",,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,1,0,0
1174,20,여성,학생,8,0,0,0,NO,NO,,,시험 기간,핸드폰 보다가 잠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1175,55,남성,사업가,7,0,0,0,NO,NO,,,다음날 중요 약속,반신욕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50대,0,0,0,0,0
1176,20,여성,학생,3,1,0,0,NO,NO,,,시험 기간,아예 안 자고 버팀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1177,23,남성,학생,10,0,0,1,달팽이수면,수면 분석 리포트,개강기간,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20대,0,0,1,0,0
1178,23,여성,학생,7,0,0,0,NO,NO,,,학기중,그냥 누워있다보면 언젠간 잠들긴 함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1179,29,여성,직장인,7,1,0,0,NO,NO,,,시험준비과정,백색소음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1180,65,남성,사업가,8,0,0,0,NO,NO,,,매일,저녁에 운동을 한다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60세 이상,0,0,0,0,0
1181,20,여성,학생,8,1,1,0,NO,NO,,,"작업 기간, or 시험 기간",무드등과 캔들을 켠다. 아주 작은 소리로 팝송을 틀어두거나 asmr을 듣는다. 물론 노래와 소리를 듣다 밤을 새기도 함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1182,23,여성,학생,7,0,0,1,슬립사이클,"수면 모니터링, 수면 유도",중요한 오전 일정이 있는 전 날,유튜브 수면명상(브레이너제이의 수면여행),,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,1,0
1183,25,남성,학생,9,1,1,0,NO,NO,,,시험기간,안대착용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1184,21,여성,학생,8,1,0,0,NO,NO,,,시험기간,오디오북,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1185,23,여성,학생,8,1,1,1,"슬립사이클, 오토슬립 - 복수선택이 안되네용","알람, 수면 모니터링, 수면 분석 리포트, 수면 유도",시험 기간/ 알바 전,asmr들으면서 계속 눈감고있기,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,1,0
1186,20,여성,학생,2,0,0,0,NO,NO,,,시험 기간,"쪽잠,커피",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1187,16,여성,학생,7,0,0,0,NO,NO,,,항상,눈을감고계속있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10대,0,0,0,0,0
1188,25,여성,학생,7,0,0,0,NO,NO,,,"시험기간, 일이 바쁠때",유튜브 asmr 또는 잔잔한 노래틀어놓기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1189,23,여성,학생,9,0,0,1,슬립모니터,수면 모니터링,평소,asmr듣기,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,0
1190,23,여성,학생,10,0,0,0,NO,NO,,,피로가 갑자기 몰려와서 잠이 쏟아질 때,그냥 밤을 샌다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1191,20,여성,학생,4,0,0,0,NO,NO,,,다음 날 일찍 일어나야 할 때,그냥 누워서 눈 감고 있음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1192,20,여성,학생,10,0,0,1,슬립사이클,수면 유도,평소 수면 시간 불규칙으로 시험 기산 컨디션 조절이 안됌.,소설을 읽거나 유튜브를 틀어놓고 너무 졸려 기절잠들 때 까지 기다림.,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,1,0
1193,22,여성,학생,10,0,0,0,NO,NO,,,시험기간 알바 가기 직전,밤을 샌다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1194,23,여성,학생,8,0,0,0,NO,NO,,,매일,해결해본적없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1195,21,여성,학생,6,1,1,0,NO,NO,,,"피곤할 때, 시험기간",그냥 눈을 감고 기다리거나 넷플릭스 헤드스페이스에서 잔잔한 바닷가? 그 숙면 명상을 듣습니다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1196,24,여성,학생,8,0,0,1,기억 안남,수면 모니터링,컨디션 난조일 때,가장 편안한 상태로 재정비하고 잠이 올때까지 눈감고 누워있기,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20대,0,1,0,0,0
1197,20,여성,학생,1,0,0,0,NO,NO,,,수면 패턴을 되돌리려고 마음 먹은 순간. 시험기간 끝난 후나 방학,Asmr 시청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1198,26,남성,학생,9,1,0,1,워치 수면기능,"수면 모니터링, 수면 분석 리포트",시험 기간,밤을 세움,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20대,0,1,1,0,0
1199,25,여성,취준생,8,0,0,0,NO,NO,,,매일,운동을 해보거나 부족한 잠을 채우기 위해 낮잠을 잡니다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1200,23,여성,학생,8,0,0,0,NO,NO,,,항상,핸드폰으로 영상보기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1201,24,남성,시험 준비생,3,1,1,0,NO,NO,,,취업 준비 기간(힘든 일정),일어나서 어렵고 두꺼운 책을 읽는다.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1202,21,여성,학생,8,0,0,0,NO,NO,,,시험기간,Asmr을 듣는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1203,22,여성,학생,2,0,0,0,NO,NO,,,담날 일찍 약속있는데 일찍 잠이 안옴,눈감고있거나 그냥 잠 올때까지 폰해요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1204,45,남성,사업가,3,0,0,0,NO,NO,,,주말,특별한 방법이 없네요,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40대,0,0,0,0,0
1205,22,여성,학생,1,0,0,0,NO,NO,,,커피 마신 후,침대에 누워서 눈을 감고 있거나 포기하고 밤을 샌 후 다음날 잔다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1206,20,여성,학생,8,0,0,0,NO,NO,,,매일,졸릴 때까지 폰하기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1207,25,여성,학생,8,1,1,1,필로우,수면 모니터링,피곤한데 잠이 안 들때,영상을 틀어놓고 듣기만해요,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,0
1208,23,남성,학생,3,1,0,0,NO,NO,,,매일 같은 일정을 소화해야할 때,어떻게든 잠에 드려고 우선 눈을 감고 있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1209,22,여성,학생,3,1,0,0,NO,NO,,,시험기간,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1210,29,여성,직장인,6,0,0,0,NO,NO,,,항상,생각하지 않으려고 함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1211,29,남성,시험 준비생,6,1,1,1,Sleep as android,"알람, 수면 모니터링, 수면 분석 리포트",평상시 시간관리를 위해 필요,"낮잠, 쪽잠",,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
1212,21,여성,시험 준비생,5,0,0,0,NO,NO,,,공부로 밤샐때,불끄고 눈감기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1213,23,남성,학생,4,0,0,0,NO,NO,,,평상시,최대한 눈감고 자려고 함,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1214,20,남성,학생,8,0,0,0,NO,NO,,,"시험기간, 알바 직후",계속누워있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1215,20,여성,학생,7,0,0,0,NO,NO,,,시험이나 중요한 일을 앞둔 때! 수능 전날에도 긴장해서 잠을 설쳤던 경험이 있습니다..ㅠㅠ,효과는 복불복이지만 유튜브에서 잠이 오게 만든다는 asmr을 찾아서 듣곤 합니다!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1216,21,여성,학생,5,0,0,0,NO,NO,,,조느라 할일 못하고 있을 때요!,제가 나중에 하려고 계획했던 일을 미리 합니다!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1217,20,여성,학생,7,0,0,0,NO,NO,,,시험 전날,유튜브로 영상틀어놓기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1218,26,여성,직장인,7,0,0,0,NO,NO,,,다음날 중요한 일정 있을때 ,영상물을 주구장창 본다. 졸릴때까지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1219,24,여성,학생,8,0,0,1,슬립사이클,수면 모니터링,시험기간,뇌파영상 듣고잠,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,0
1220,23,여성,학생,8,0,0,1,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트",바쁠때,평소 자는 곳과 다른 곳에서 잠,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,1,1,1,0,0
1221,25,남성,학생,8,1,0,0,NO,NO,,,잠을 얼마못잔 날,낮잠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1222,24,여성,학생,7,0,0,0,NO,NO,,,낮잠 잔 날,계속 눈감고 있는다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1223,21,여성,학생,4,0,0,0,NO,NO,,,시험 기간,커피를 마시거나 주변온도를 낮춘다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1224,23,여성,학생,7,0,0,1,슬립사이클,"수면 모니터링, 코골이, 이갈이 등 녹음",쉴 때,asmr 등을 듣는다,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,1,0,0,1
1225,21,여성,학생,5,0,0,0,NO,NO,,,매일,하루 잠을 안자고 거르거나 침대 온도를 바꿔본다,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
1226,22,여성,학생,4,1,0,0,NO,NO,,,"시험 기간, 취업 준비 기간",asmr을 들으며 잔다 (ex. 유튜브 귀청소),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20대,0,0,0,0,0
